symbol,name,sector,is_st,close,ma5,ma10,ma20,ma60,ma5_slope_pct,ma20_slope_pct,ma60_slope_pct,avg_amount_20d_billion,above_mid_platform,platform_breakout,trend_pullback,strong_consolidation_restart,downtrend_rebound,recent5_low_rising,recent5_gain_pct,volume_breakout,volume_pullback_shrink,has_volume_bullish_day,upper_shadow_ratio,sector_strength_vs_index_3d_pct,sector_amount_expanding,sector_rank_percentile,sector_leaders_count,sector_frontline,market_index_above_ma5_ma10,market_amount_expanding,market_limit_up_premium_good,market_limit_down_risk_low
603019,中科曙光,SH Main Board,false,88.93,88.04,85.63,85.45,88.53,1.02,-2.01,0.57,3.84,true,false,false,false,false,true,5.28,false,false,false,0.0082,-1.23,false,50.00,89,true,false,true,false,false
002008,大族激光,SZ Main Board,false,152.23,140.00,132.39,130.67,111.24,2.28,-0.41,6.17,8.20,true,true,false,true,false,true,11.43,true,false,true,0.0362,-1.53,false,75.00,70,false,false,true,false,false
600584,长电科技,SH Main Board,false,94.70,87.32,80.23,79.33,59.46,4.27,4.12,6.95,18.40,true,true,false,false,false,true,23.26,true,false,true,0.0000,-1.23,false,50.00,89,true,false,true,false,false
000100,TCL科技,SZ Main Board,false,4.85,4.96,4.77,4.66,4.36,0.81,3.54,1.34,6.41,true,false,false,false,false,true,4.30,true,false,true,0.0206,-1.53,false,75.00,70,true,false,true,false,false
002428,云南锗业,SZ Main Board,false,123.09,109.03,100.86,93.31,78.56,4.18,6.31,7.49,9.15,true,true,false,false,false,true,21.63,true,false,true,0.0000,-1.53,false,75.00,70,true,false,true,false,false
600183,生益科技,SH Main Board,false,177.30,178.74,168.74,153.52,101.70,-0.23,12.71,11.03,14.07,true,false,false,false,false,false,-1.17,true,false,true,0.0117,-1.23,false,50.00,89,true,false,true,false,false
300750,宁德时代,ChiNext,false,395.36,397.48,395.46,404.66,414.95,-0.41,-0.68,0.05,14.97,false,false,false,false,false,false,-2.02,true,true,true,0.0099,-1.68,false,100.00,76,true,false,true,false,false
300433,蓝思科技,ChiNext,false,52.92,53.41,48.73,45.62,35.27,1.74,9.32,6.15,9.48,true,false,false,false,false,true,9.45,true,false,true,0.0197,-1.68,false,100.00,76,true,false,true,false,false
000021,深科技,SZ Main Board,false,50.27,45.92,42.44,40.56,33.91,4.32,4.49,4.15,7.06,true,true,false,false,false,true,23.30,true,false,true,0.0000,-1.53,false,75.00,70,true,false,true,false,false
000636,风华高科,SZ Main Board,false,72.38,72.85,68.31,62.21,37.37,0.49,16.40,13.15,10.79,true,false,false,false,false,false,2.51,true,false,true,0.0155,-1.53,false,75.00,70,true,false,true,false,false
002185,华天科技,SZ Main Board,false,20.98,19.92,18.45,18.65,15.10,3.28,4.95,4.14,9.81,true,false,false,true,false,true,17.73,true,true,true,0.0110,-1.53,false,75.00,70,true,false,true,false,false
688012,中微公司,STAR Market,false,383.00,367.69,337.36,311.90,265.57,3.61,3.99,5.36,858.37,true,false,false,false,false,true,20.06,true,false,true,0.0313,-0.83,false,25.00,50,true,false,true,false,false
600030,中信证券,SH Main Board,false,27.89,27.76,27.04,26.12,25.75,0.46,2.00,1.09,5.94,true,false,false,false,false,true,2.35,true,false,true,0.0222,-1.23,false,50.00,89,true,false,true,false,false
688521,芯原股份,STAR Market,false,337.90,296.36,267.84,251.53,250.92,5.74,2.60,3.14,597.85,true,true,false,false,false,true,31.24,true,false,true,0.0384,-0.83,false,25.00,50,true,false,true,false,false
000657,中钨高新,SZ Main Board,false,100.08,99.78,90.82,79.73,63.09,1.54,13.75,7.08,8.67,true,false,false,true,false,true,8.19,true,false,true,0.0188,-1.53,false,75.00,70,true,false,true,false,false
000988,华工科技,SZ Main Board,false,167.89,170.86,162.93,158.54,136.80,0.46,1.26,3.51,12.36,true,false,false,false,false,true,2.37,false,false,false,0.0007,-1.53,false,75.00,70,true,false,true,false,false
601869,长飞光纤,SH Main Board,false,580.00,520.27,484.74,451.72,396.21,4.66,8.26,6.57,7.65,true,true,false,false,false,true,24.97,true,true,true,0.0241,-1.23,false,50.00,89,false,false,true,false,false
300604,长川科技,ChiNext,false,307.35,276.67,253.79,232.80,191.00,5.09,4.22,7.24,6.93,true,true,false,false,false,true,27.85,true,false,true,0.0237,-1.68,false,100.00,76,false,false,true,false,false
300033,同花顺,ChiNext,false,240.20,233.67,219.86,221.34,228.02,1.88,0.04,0.51,4.69,true,false,false,false,false,true,9.87,true,true,true,0.0101,-1.68,false,100.00,76,true,false,true,false,false
600105,永鼎股份,SH Main Board,false,68.74,64.03,58.84,54.97,46.24,3.18,8.11,7.30,8.61,true,true,false,true,false,true,16.78,true,false,true,0.0000,-1.23,false,50.00,89,true,false,true,false,false
002371,北方华创,SZ Main Board,false,770.07,737.56,696.61,657.52,567.06,2.73,2.59,4.31,7.76,true,true,false,false,false,true,14.56,false,false,false,0.0058,-1.53,false,75.00,70,true,false,true,false,false
