symbol,name,sector,is_st,close,ma5,ma10,ma20,ma60,ma5_slope_pct,ma20_slope_pct,ma60_slope_pct,avg_amount_20d_billion,above_mid_platform,platform_breakout,trend_pullback,strong_consolidation_restart,downtrend_rebound,recent5_low_rising,recent5_gain_pct,volume_breakout,volume_pullback_shrink,has_volume_bullish_day,upper_shadow_ratio,sector_strength_vs_index_3d_pct,sector_amount_expanding,sector_rank_percentile,sector_leaders_count,sector_frontline,market_index_above_ma5_ma10,market_amount_expanding,market_limit_up_premium_good,market_limit_down_risk_low
002185,华天科技,深市主板,false,22.11,21.99,20.64,19.13,15.78,2.39,3.24,5.47,8.67,true,false,false,true,false,true,13.15,true,false,true,0.0258,-0.49,true,75.00,155,false,false,true,true,true
300346,南大光电,创业板,false,91.45,82.26,74.71,66.31,56.94,5.12,11.50,5.67,6.32,true,false,false,false,false,true,28.03,true,false,true,0.0242,0.89,true,50.00,215,false,false,true,true,true
300136,信维通信,创业板,false,118.60,114.68,108.14,103.51,94.26,4.20,2.33,4.72,10.96,true,false,false,false,false,true,24.21,true,false,true,0.0183,0.89,true,50.00,215,false,false,true,true,true
002409,雅克科技,深市主板,false,227.80,195.59,173.63,146.94,112.76,7.77,16.19,9.16,5.34,true,true,false,false,false,true,44.80,true,false,true,0.0013,-0.49,true,75.00,155,true,false,true,true,true
603259,药明康德,沪市主板,false,124.41,120.28,111.36,104.41,103.24,3.10,4.87,2.12,5.96,true,false,false,true,false,true,17.03,true,false,true,0.0145,-1.07,true,100.00,117,false,false,true,true,true
300666,江丰电子,创业板,false,367.91,347.84,325.32,280.22,209.42,4.51,16.11,9.01,7.31,true,false,false,false,false,true,25.64,true,false,true,0.0081,0.89,true,50.00,215,false,false,true,true,true
301526,国际复材,创业板,false,46.40,47.87,43.90,34.51,22.71,3.53,22.22,15.54,6.74,true,false,false,false,false,true,21.31,true,false,true,0.0351,0.89,true,50.00,215,false,false,true,true,true
300604,长川科技,创业板,false,338.86,321.80,292.54,255.22,204.53,3.84,11.36,8.82,7.75,true,false,false,false,false,true,21.28,true,false,true,0.0194,0.89,true,50.00,215,false,false,true,true,true
688126,沪硅产业,科创板,false,39.88,35.92,34.14,31.64,25.44,4.45,6.83,6.46,705.02,true,true,false,false,false,true,23.77,true,false,true,0.0181,2.44,true,25.00,171,false,false,true,true,true
688521,芯原股份,科创板,false,373.38,342.07,305.99,268.15,258.27,5.45,9.22,4.39,655.58,true,true,false,false,false,true,31.01,true,false,true,0.0061,2.44,true,25.00,171,false,false,true,true,true
300433,蓝思科技,创业板,false,53.73,53.96,53.23,48.32,36.99,0.15,7.62,6.04,9.82,true,false,false,false,false,false,0.77,true,false,true,0.0199,0.89,true,50.00,215,false,false,true,true,true
600206,有研新材,沪市主板,false,67.50,60.49,51.90,41.31,31.50,6.76,23.83,11.83,5.04,true,true,false,false,false,true,39.61,true,false,true,0.0281,-1.07,true,100.00,117,true,false,true,true,true
002428,云南锗业,深市主板,false,120.22,123.58,114.12,100.81,83.48,1.36,10.41,7.98,9.64,true,false,false,false,false,true,7.44,true,false,true,0.0263,-0.49,true,75.00,155,false,false,true,true,true
300475,香农芯创,创业板,false,299.46,298.46,276.82,228.09,189.60,1.08,14.26,7.46,9.37,true,false,false,true,false,true,5.63,true,false,true,0.0152,0.89,true,50.00,215,false,false,true,true,true
600378,昊华科技,沪市主板,false,75.38,68.35,66.53,58.79,42.70,2.72,14.01,7.94,5.31,true,true,false,true,false,false,13.63,true,false,true,0.0000,-1.07,true,100.00,117,true,false,true,true,true
300059,东方财富,创业板,false,20.20,20.33,20.03,19.15,19.61,-0.68,1.24,0.51,9.41,true,false,false,false,false,false,-3.35,true,false,true,0.0183,0.89,true,50.00,215,false,false,true,true,true
688017,绿的谐波,科创板,false,414.79,384.01,385.77,378.11,292.85,1.92,4.87,5.89,652.75,true,false,false,true,false,false,9.58,true,true,true,0.0005,2.44,true,25.00,171,true,false,true,true,true
600703,三安光电,沪市主板,false,21.13,21.48,19.81,17.83,15.62,1.23,8.29,4.94,6.97,true,false,false,false,false,true,6.56,true,false,true,0.0289,-1.07,true,100.00,117,false,false,true,true,true
000977,浪潮信息,深市主板,false,69.72,66.56,65.55,63.29,67.04,1.75,0.46,1.14,4.48,true,true,false,false,false,true,8.94,true,false,true,0.0138,-0.49,true,75.00,155,true,false,true,true,true
000100,TCL科技,深市主板,false,5.82,5.34,5.13,4.88,4.45,3.77,4.89,2.14,7.42,true,false,false,false,false,true,20.00,true,false,true,0.0000,-0.49,true,75.00,155,true,false,true,true,true
000657,中钨高新,深市主板,false,95.66,99.30,98.78,86.30,66.49,-1.36,10.49,6.82,9.13,true,false,false,false,false,false,-6.67,true,false,true,0.0171,-0.49,true,75.00,155,false,false,true,true,true
300857,协创数据,创业板,false,340.10,336.51,308.81,268.83,246.99,2.04,9.14,6.58,6.55,true,false,false,true,false,true,10.96,true,false,true,0.0144,0.89,true,50.00,215,false,false,true,true,true
600105,永鼎股份,沪市主板,false,67.43,67.59,64.82,58.93,48.96,1.48,9.45,7.52,8.75,true,false,false,false,false,false,7.91,true,false,true,0.0040,-1.07,true,100.00,117,true,false,true,true,true
600549,厦门钨业,沪市主板,false,84.58,84.37,84.69,73.80,62.24,-0.20,12.05,3.79,8.09,true,false,false,false,false,false,-0.99,false,false,false,0.0343,-1.07,true,100.00,117,false,false,true,true,true
002851,麦格米特,深市主板,false,167.22,166.32,171.55,160.09,130.76,-0.70,5.32,4.38,6.41,true,false,false,false,false,false,-3.37,false,false,false,0.0266,-0.49,true,75.00,155,true,false,true,true,true
688120,华海清科,科创板,false,320.88,279.16,251.22,216.44,175.97,6.88,10.94,8.02,305.70,true,true,false,false,false,true,38.90,true,false,true,0.0079,2.44,true,25.00,171,false,false,true,true,true
605358,立昂微,沪市主板,false,78.10,74.01,71.46,68.59,52.26,3.24,7.04,6.95,6.35,true,false,false,true,false,true,17.44,true,false,true,0.0113,-1.07,true,100.00,117,false,false,true,true,true
300054,鼎龙股份,创业板,false,104.01,99.05,94.56,83.54,69.03,2.63,8.81,6.41,4.50,true,false,false,true,false,true,13.92,true,false,true,0.0159,0.89,true,50.00,215,false,false,true,true,true
601869,长飞光纤,沪市主板,false,544.76,553.97,525.53,485.66,413.47,-0.92,10.15,5.80,7.98,true,false,false,false,false,false,-4.53,true,false,true,0.0094,-1.07,true,100.00,117,true,false,true,true,true
600552,凯盛科技,沪市主板,false,32.25,29.62,26.87,23.63,18.45,4.69,12.98,8.67,3.42,true,false,false,false,false,true,25.93,true,false,true,0.0440,-1.07,true,100.00,117,true,false,true,true,true
300975,商络电子,创业板,false,51.01,44.20,42.85,42.25,29.34,5.21,6.15,8.01,4.21,true,true,false,false,false,true,27.33,true,true,true,0.0102,0.89,true,50.00,215,true,false,true,true,true
002916,深南电路,深市主板,false,456.99,442.31,439.68,412.41,344.43,1.42,2.66,5.49,5.91,true,false,false,false,false,false,7.27,false,true,false,0.0284,-0.49,true,75.00,155,true,false,true,true,true
688347,华虹宏力,科创板,false,337.16,329.13,299.48,263.33,189.10,2.82,10.45,10.61,678.15,true,false,false,true,false,true,15.43,true,true,true,0.0316,2.44,true,25.00,171,false,false,true,true,true
301217,铜冠铜箔,创业板,false,165.40,173.27,179.45,151.26,97.10,-0.73,11.99,13.16,6.60,true,false,false,false,false,false,-3.73,true,false,true,0.0224,0.89,true,50.00,215,false,false,true,true,true
002436,兴森科技,深市主板,false,50.84,51.08,50.12,44.45,34.48,0.92,8.11,7.96,7.97,true,false,false,false,false,false,4.82,false,true,false,0.0287,-0.49,true,75.00,155,true,false,true,true,true
600498,烽火通信,沪市主板,false,73.08,77.66,77.96,67.57,57.68,-2.43,11.18,4.55,9.41,true,false,false,false,false,false,-11.69,false,false,false,0.0034,-1.07,true,100.00,117,false,false,true,true,true
600030,中信证券,沪市主板,false,28.50,28.32,27.97,26.75,26.06,0.13,2.81,1.46,6.43,true,false,false,false,false,true,0.64,true,false,true,0.0158,-1.07,true,100.00,117,false,false,true,true,true
300570,太辰光,创业板,false,247.43,247.36,258.04,217.02,169.88,-1.36,10.98,6.89,6.39,true,false,false,false,false,false,-6.46,false,false,false,0.0185,0.89,true,50.00,215,true,false,true,true,true
688629,华丰科技,科创板,false,186.83,161.09,155.97,146.69,138.07,5.59,3.12,3.40,324.26,true,true,false,false,false,true,29.58,true,true,true,0.0266,2.44,true,25.00,171,true,false,true,true,true
688766,普冉股份,科创板,false,767.10,745.09,675.25,536.12,392.65,1.75,19.51,12.00,453.11,true,false,false,true,false,true,9.12,true,false,true,0.0285,2.44,true,25.00,171,false,false,true,true,true
688110,东芯股份,科创板,false,203.69,187.74,170.72,149.16,140.07,4.67,7.96,4.48,388.44,true,true,false,false,false,true,25.90,true,false,true,0.0192,2.44,true,25.00,171,false,false,true,true,true
603083,剑桥科技,沪市主板,false,254.06,254.07,236.06,211.82,179.09,1.25,7.06,7.45,6.22,true,false,false,false,false,false,6.58,true,false,true,0.0039,-1.07,true,100.00,117,true,false,true,true,true
603005,晶方科技,沪市主板,false,53.87,50.96,48.47,46.00,37.21,2.65,4.82,5.71,4.67,true,false,false,true,false,true,13.89,true,false,true,0.0000,-1.07,true,100.00,117,true,false,true,true,true
002600,领益智造,深市主板,false,17.34,17.01,16.61,15.58,14.95,1.54,2.72,2.26,4.16,true,false,false,true,false,false,8.04,true,false,true,0.0000,-0.49,true,75.00,155,true,false,true,true,true
002050,三花智控,深市主板,false,43.70,42.86,43.82,44.97,46.76,0.24,-3.30,-0.07,5.38,false,false,false,false,true,false,1.18,false,true,false,0.0135,-0.49,true,75.00,155,true,false,true,true,true
002129,TCL中环,深市主板,false,11.97,10.91,10.61,10.13,9.41,4.06,2.97,1.53,3.22,true,true,false,false,false,true,21.65,true,true,true,0.0125,-0.49,true,75.00,155,false,false,true,true,true
002938,鹏鼎控股,深市主板,false,105.04,107.51,110.46,109.26,87.33,-0.35,0.29,5.81,6.25,false,false,false,false,false,false,-1.75,false,true,false,0.0281,-0.49,true,75.00,155,true,false,true,true,true
300088,长信科技,创业板,false,11.65,10.90,10.46,9.22,7.68,3.32,10.42,5.69,3.59,true,false,false,true,false,true,17.68,true,false,true,0.0429,0.89,true,50.00,215,true,false,true,true,true
300398,飞凯材料,创业板,false,62.17,59.82,53.34,47.28,37.85,5.23,13.09,8.16,4.17,true,false,false,false,false,true,31.44,true,false,true,0.0222,0.89,true,50.00,215,false,false,true,true,true
000960,锡业股份,深市主板,false,42.19,44.12,43.38,40.99,38.06,-0.12,3.05,2.80,4.96,true,false,false,false,false,true,-0.61,true,false,true,0.0043,-0.49,true,75.00,155,false,false,true,true,true
300373,扬杰科技,创业板,false,154.39,142.11,131.76,116.90,93.81,3.11,8.44,6.74,3.72,true,false,false,true,false,true,16.12,true,false,true,0.0356,0.89,true,50.00,215,false,false,true,true,true
000938,紫光股份,深市主板,false,28.86,27.35,27.30,26.99,28.67,1.45,-0.96,0.61,3.98,true,false,false,false,false,false,7.25,true,false,true,0.0000,-0.49,true,75.00,155,true,false,true,true,true
300620,光库科技,创业板,false,378.86,381.59,386.29,348.84,282.83,-0.30,8.47,6.16,6.31,true,false,false,false,false,false,-1.47,false,true,false,0.0078,0.89,true,50.00,215,false,false,true,true,true
600160,巨化股份,沪市主板,false,53.50,51.96,49.37,44.59,37.83,2.63,10.78,4.02,5.13,true,false,false,true,false,true,14.19,true,false,true,0.0280,-1.07,true,100.00,117,false,false,true,true,true
688146,中船特气,科创板,false,357.89,373.50,349.95,281.84,150.16,0.98,26.43,22.61,564.48,true,false,false,false,false,false,5.35,true,false,true,0.0143,2.44,true,25.00,171,false,false,true,true,true
300395,菲利华,创业板,false,133.13,134.23,133.88,127.20,122.41,0.87,-0.43,2.78,5.49,true,false,false,false,false,false,4.54,true,false,true,0.0229,0.89,true,50.00,215,false,false,true,true,true
301511,德福科技,创业板,false,143.10,146.88,153.19,142.76,98.62,0.41,5.47,10.07,5.69,true,false,false,false,false,false,2.16,false,false,false,0.0224,0.89,true,50.00,215,false,false,true,true,true
688313,仕佳光子,科创板,false,185.03,188.66,184.37,170.81,152.68,-1.56,4.46,5.91,518.54,true,false,false,false,false,false,-7.48,true,false,true,0.0355,2.44,true,25.00,171,false,false,true,true,true
002080,中材科技,深市主板,false,89.61,91.04,85.42,74.50,62.82,2.90,7.18,7.27,4.70,true,false,false,false,false,true,16.68,true,false,true,0.0424,-0.49,true,75.00,155,false,false,true,true,true
002354,天娱数科,深市主板,false,9.35,8.85,8.29,7.79,6.73,2.88,5.63,4.07,2.79,true,false,false,true,false,true,15.29,true,false,true,0.0235,-0.49,true,75.00,155,true,false,true,true,true
002049,紫光国微,深市主板,false,88.29,85.51,82.70,78.20,76.09,1.59,1.23,2.03,2.95,true,true,false,true,false,true,8.19,true,false,true,0.0216,-0.49,true,75.00,155,true,false,true,true,true
