symbol,name,sector,is_st,close,ma5,ma10,ma20,ma60,ma5_slope_pct,ma20_slope_pct,ma60_slope_pct,avg_amount_20d_billion,above_mid_platform,platform_breakout,trend_pullback,strong_consolidation_restart,downtrend_rebound,recent5_low_rising,recent5_gain_pct,volume_breakout,volume_pullback_shrink,has_volume_bullish_day,upper_shadow_ratio,sector_strength_vs_index_3d_pct,sector_amount_expanding,sector_rank_percentile,sector_leaders_count,sector_frontline,market_index_above_ma5_ma10,market_amount_expanding,market_limit_up_premium_good,market_limit_down_risk_low
600176,中国巨石,沪市主板,false,74.12,65.41,57.22,47.99,38.21,6.73,15.05,9.85,9.31,true,true,false,false,false,true,38.54,true,false,true,0.0416,0.22,true,25.00,59,true,false,true,true,false
301308,江波龙,创业板,false,679.60,637.81,592.29,557.00,476.06,3.30,4.12,5.85,10.94,true,false,false,true,false,true,17.62,true,false,true,0.0160,-0.41,true,100.00,62,true,false,true,true,false
688981,中芯国际,科创板,false,148.76,148.89,140.54,135.42,121.68,1.09,0.30,3.59,1314.34,true,false,false,false,false,true,5.73,true,false,true,0.0169,-0.13,true,75.00,39,false,false,true,true,false
300394,天孚通信,创业板,false,318.00,324.49,319.91,319.29,273.59,-1.13,2.55,3.22,15.84,false,false,false,false,false,true,-5.53,true,false,true,0.0116,-0.41,true,100.00,62,false,false,true,true,false
002185,华天科技,深市主板,false,22.56,21.18,19.56,18.82,15.45,2.86,3.67,5.03,8.95,true,true,false,false,false,true,15.04,true,true,true,0.0576,0.16,true,50.00,59,true,false,true,true,false
603019,中科曙光,沪市主板,false,98.76,92.32,88.89,86.21,89.10,2.23,-0.25,1.07,4.74,true,true,false,false,false,true,11.37,true,false,true,0.0328,0.22,true,25.00,59,true,false,true,true,false
002156,通富微电,深市主板,false,71.60,72.74,68.09,66.43,57.45,0.92,1.11,4.60,10.74,true,false,false,false,false,true,4.88,true,false,true,0.0256,0.16,true,50.00,59,false,false,true,true,false
600667,太极实业,沪市主板,false,26.88,23.74,21.04,18.16,13.27,5.29,16.68,9.40,5.93,true,true,false,false,false,true,28.49,true,false,true,0.0357,0.22,true,25.00,59,true,false,true,true,false
300285,国瓷材料,创业板,false,102.81,96.52,83.77,71.78,49.11,2.83,19.28,12.53,10.19,true,true,false,true,false,false,14.83,true,false,true,0.0309,-0.41,true,100.00,62,true,false,true,true,false
300136,信维通信,创业板,false,118.19,106.57,104.06,101.25,92.50,2.06,-1.97,4.22,10.99,true,true,false,true,false,true,10.00,true,false,true,0.0272,-0.41,true,100.00,62,true,false,true,true,false
688041,海光信息,科创板,false,344.90,337.29,319.55,299.75,287.44,1.02,1.23,3.67,1228.12,true,false,false,true,false,true,5.20,true,false,true,0.0087,-0.13,true,75.00,39,false,false,true,true,false
300223,北京君正,创业板,false,233.21,211.02,188.48,168.32,140.58,4.68,9.91,6.27,7.89,true,false,false,false,false,true,25.35,true,false,true,0.0086,-0.41,true,100.00,62,false,false,true,true,false
002281,光迅科技,深市主板,false,240.34,262.23,247.98,230.03,177.06,-1.93,5.67,9.21,12.79,true,false,false,false,false,false,-9.71,false,false,false,0.0011,0.16,true,50.00,59,false,false,true,true,false
300475,香农芯创,创业板,false,301.00,293.63,256.45,215.68,184.06,3.24,13.12,7.20,8.97,true,false,false,false,false,true,18.10,true,false,true,0.0561,-0.41,true,100.00,62,false,false,true,true,false
000100,TCL科技,深市主板,false,5.40,5.09,4.94,4.75,4.40,1.60,3.42,1.69,7.09,true,true,false,true,false,true,8.00,true,false,true,0.0500,0.16,true,50.00,59,true,false,true,true,false
688012,中微公司,科创板,false,413.00,387.92,359.35,322.05,272.27,2.81,6.26,5.97,916.68,true,true,false,true,false,true,14.72,true,false,true,0.0262,-0.13,true,75.00,39,true,false,true,true,false
300059,东方财富,创业板,false,20.07,20.65,19.69,19.04,19.57,1.44,1.33,0.52,9.13,true,false,false,false,false,true,7.90,true,false,true,0.0120,-0.41,true,100.00,62,false,false,true,true,false
600183,生益科技,沪市主板,false,178.50,179.07,175.65,158.52,105.99,-0.60,9.66,10.78,13.96,true,false,false,false,false,false,-2.92,false,false,false,0.0017,0.22,true,25.00,59,false,false,true,true,false
000021,深科技,深市主板,false,53.51,49.87,45.36,41.59,34.78,3.95,5.35,5.48,7.12,true,false,false,false,false,true,21.50,true,false,true,0.0770,0.16,true,50.00,59,true,false,true,true,false
002428,云南锗业,深市主板,false,120.48,119.21,109.07,97.26,81.10,3.48,9.26,8.09,9.62,true,false,false,true,false,true,19.95,true,false,true,0.0445,0.16,true,50.00,59,false,false,true,true,false
002463,沪电股份,深市主板,false,147.28,145.88,142.34,137.42,112.62,-0.08,3.70,5.09,13.08,true,false,false,false,false,true,-0.42,true,true,true,0.0154,0.16,true,50.00,59,false,false,true,true,false
600703,三安光电,沪市主板,false,21.73,20.87,18.51,17.26,15.32,4.18,7.04,4.10,6.50,true,false,false,false,false,true,23.89,true,false,true,0.0667,0.22,true,25.00,59,true,false,true,true,false
300408,三环集团,创业板,false,160.05,154.11,151.09,141.80,99.94,0.28,6.30,9.13,10.74,true,false,false,false,false,true,1.37,true,false,true,0.0277,-0.41,true,100.00,62,false,false,true,true,false
300604,长川科技,创业板,false,314.90,296.03,270.32,242.09,197.35,3.55,7.13,7.98,7.31,true,false,false,false,false,true,19.24,true,false,true,0.0543,-0.41,true,100.00,62,true,false,true,true,false
000636,风华高科,深市主板,false,78.50,74.74,71.71,65.48,39.35,1.05,13.93,13.17,11.09,true,false,false,false,false,true,5.23,false,false,false,0.0259,0.16,true,50.00,59,false,false,true,true,false
000988,华工科技,深市主板,false,160.94,168.15,166.48,159.02,138.80,-1.94,0.57,3.56,11.90,true,false,false,false,false,false,-9.36,false,false,false,0.0054,0.16,true,50.00,59,false,false,true,true,false
300433,蓝思科技,创业板,false,55.59,54.27,51.38,47.16,36.17,-0.07,8.57,6.29,9.78,true,false,false,false,false,false,-0.32,true,false,true,0.0340,-0.41,true,100.00,62,true,false,true,true,false
600105,永鼎股份,沪市主板,false,65.71,66.72,62.25,57.05,47.70,1.09,9.17,7.75,8.76,true,false,false,false,false,true,5.78,true,false,true,0.0166,0.22,true,25.00,59,false,false,true,true,false
002371,北方华创,深市主板,false,813.37,774.79,732.08,672.40,578.93,2.44,4.04,4.90,7.92,true,true,false,true,false,true,12.81,true,false,true,0.0180,0.16,true,50.00,59,true,false,true,true,false
605358,立昂微,沪市主板,false,75.37,69.66,69.17,66.32,50.75,1.51,5.87,6.33,5.97,true,false,false,true,false,true,7.36,true,false,true,0.0150,0.22,true,25.00,59,true,false,true,true,false
000657,中钨高新,深市主板,false,99.51,103.22,96.25,83.30,64.92,0.20,12.72,7.55,8.96,true,false,false,false,false,false,1.05,true,false,true,0.0665,0.16,true,50.00,59,false,false,true,true,false
301217,铜冠铜箔,创业板,false,170.30,181.71,178.04,145.90,92.94,-3.17,15.82,14.94,6.47,true,false,false,false,false,false,-14.85,true,false,true,0.0059,-0.41,true,100.00,62,false,false,true,true,false
600460,士兰微,沪市主板,false,50.38,48.42,43.05,38.43,32.16,3.66,9.68,6.11,5.18,true,false,false,false,false,true,20.44,true,false,true,0.0679,0.22,true,25.00,59,true,false,true,true,false
300666,江丰电子,创业板,false,354.78,318.08,307.05,261.61,201.66,2.82,13.01,8.22,6.61,true,true,false,true,false,true,14.00,true,false,true,0.0335,-0.41,true,100.00,62,true,false,true,true,false
300395,菲利华,创业板,false,139.96,134.52,132.10,126.50,121.13,0.63,-1.98,2.83,5.54,true,false,false,true,false,false,3.10,true,false,true,0.0303,-0.41,true,100.00,62,true,false,true,true,false
301526,国际复材,创业板,false,52.27,45.00,40.73,32.03,21.53,5.33,21.59,15.25,6.20,true,true,false,false,false,true,27.83,true,false,true,0.0350,-0.41,true,100.00,62,true,false,true,true,false
688126,沪硅产业,科创板,false,34.86,33.37,32.33,30.38,24.69,1.62,4.19,5.64,659.84,true,false,false,true,false,true,8.26,true,true,true,0.0344,-0.13,true,75.00,39,true,false,true,true,false
600498,烽火通信,沪市主板,false,76.22,81.70,76.54,65.28,56.91,0.22,12.53,5.70,9.11,true,false,false,false,false,false,1.21,true,false,true,0.0010,0.22,true,25.00,59,false,false,true,true,false
688521,芯原股份,科创板,false,336.00,308.79,278.48,255.09,252.93,4.18,4.05,3.43,614.08,true,false,false,false,false,true,22.63,true,false,true,0.0351,-0.13,true,75.00,39,false,false,true,true,false
002080,中材科技,深市主板,false,97.67,87.24,80.41,72.25,61.13,4.09,5.15,6.92,4.41,true,true,false,false,false,true,21.25,true,false,true,0.0466,0.16,true,50.00,59,true,false,true,true,false
300346,南大光电,创业板,false,78.12,74.41,68.66,62.28,55.43,3.68,6.94,4.61,5.54,true,false,false,false,false,true,20.37,true,false,true,0.0369,-0.41,true,100.00,62,true,false,true,true,false
002851,麦格米特,深市主板,false,160.76,172.98,167.09,156.69,128.57,-2.12,6.92,4.96,6.29,true,false,false,false,false,false,-10.44,true,false,true,0.0220,0.16,true,50.00,59,false,false,true,true,false
688498,源杰科技,科创板,false,1776.91,1836.34,1694.08,1511.02,1153.01,1.14,14.05,8.48,867.30,true,false,false,false,false,true,6.19,false,false,false,0.0049,-0.13,true,75.00,39,false,false,true,true,false
601869,长飞光纤,沪市主板,false,543.00,557.46,507.02,470.79,405.79,2.63,10.72,6.76,8.16,true,false,false,false,false,true,15.15,true,false,true,0.0312,0.22,true,25.00,59,false,false,true,true,false
000063,中兴通讯,深市主板,false,35.67,37.79,37.61,37.48,36.48,-1.16,1.13,1.16,9.14,false,false,false,false,false,false,-5.86,true,true,true,0.0000,0.16,true,50.00,59,false,false,true,true,false
600206,有研新材,沪市主板,false,60.76,52.76,45.37,37.40,29.96,7.43,18.34,10.05,4.34,true,true,false,false,false,true,42.93,true,false,true,0.0143,0.22,true,25.00,59,true,false,true,true,false
600330,天通股份,沪市主板,false,32.75,33.53,32.55,31.31,27.20,-0.08,2.07,5.62,4.98,true,false,false,false,false,false,-0.40,true,false,true,0.0260,0.22,true,25.00,59,false,false,true,true,false
600030,中信证券,沪市主板,false,27.74,28.31,27.59,26.45,25.90,0.84,2.76,1.43,6.50,true,false,false,false,false,true,4.44,true,false,true,0.0130,0.22,true,25.00,59,false,false,true,true,false
603259,药明康德,沪市主板,false,118.18,112.79,106.21,101.96,102.26,2.82,2.92,1.73,5.44,true,true,false,false,false,true,15.05,true,false,true,0.0175,0.22,true,25.00,59,true,false,true,true,false
600549,厦门钨业,沪市主板,false,84.50,86.66,81.46,70.70,61.30,-0.32,13.98,4.34,7.87,true,false,false,false,false,false,-1.64,true,false,true,0.0317,0.22,true,25.00,59,false,false,true,true,false
300570,太辰光,创业板,false,234.10,261.89,251.45,209.03,165.74,-2.57,13.30,7.90,6.24,true,false,false,false,false,false,-12.84,true,false,true,0.0214,-0.41,true,100.00,62,false,false,true,true,false
002436,兴森科技,深市主板,false,51.81,51.47,47.92,43.33,33.49,-0.10,9.13,8.29,8.30,true,false,false,false,false,false,-0.48,false,false,false,0.0345,0.16,true,50.00,59,false,false,true,true,false
688146,中船特气,科创板,false,385.60,360.42,331.40,260.28,139.39,3.89,28.12,23.54,528.39,true,false,false,false,false,true,21.22,true,false,true,0.0272,-0.13,true,75.00,39,false,false,true,true,false
688347,华虹宏力,科创板,false,323.00,308.29,277.51,252.49,181.44,3.02,10.02,9.85,704.23,true,false,false,false,false,true,16.27,false,false,false,0.0463,-0.13,true,75.00,39,false,false,true,true,false
002407,多氟多,深市主板,false,41.51,42.80,41.04,37.57,34.54,1.29,3.54,4.04,6.51,true,false,false,false,false,true,7.04,true,false,true,0.0212,0.16,true,50.00,59,false,false,true,true,false
300088,长信科技,创业板,false,11.67,10.41,9.71,8.79,7.50,2.56,9.09,5.21,3.26,true,true,false,false,false,true,12.54,true,false,true,0.0583,-0.41,true,100.00,62,true,false,true,true,false
688110,东芯股份,科创板,false,190.53,172.56,157.08,142.69,137.15,4.37,3.87,3.31,362.80,true,true,false,false,false,true,23.38,true,false,true,0.0508,-0.13,true,75.00,39,true,false,true,true,false
300857,协创数据,创业板,false,332.47,327.59,288.49,259.24,240.90,3.46,7.08,6.45,6.35,true,false,false,true,false,true,19.70,true,false,true,0.0219,-0.41,true,100.00,62,false,false,true,true,false
600141,兴发集团,沪市主板,false,48.80,44.13,40.49,35.15,33.17,5.07,9.12,3.12,2.31,true,true,false,false,false,true,27.91,true,false,true,0.0541,0.22,true,25.00,59,true,false,true,true,false
600118,中国卫星,沪市主板,false,77.77,73.53,74.91,77.18,86.81,0.34,-3.37,-0.47,3.74,true,false,false,false,true,false,1.63,true,true,true,0.0000,0.22,true,25.00,59,true,false,true,true,false
002491,通鼎互联,深市主板,false,36.15,35.88,31.26,28.05,21.48,2.61,13.54,10.85,5.47,true,false,false,false,false,true,14.47,false,false,false,0.0219,0.16,true,50.00,59,false,false,true,true,false
300398,飞凯材料,创业板,false,61.29,53.77,49.07,44.54,36.60,5.99,8.72,7.03,3.70,true,true,false,false,false,true,32.95,true,false,true,0.0434,-0.41,true,100.00,62,true,false,true,true,false
300033,同花顺,创业板,false,242.00,247.46,230.81,222.61,229.38,2.26,1.33,1.24,5.03,true,false,false,false,false,true,12.72,true,false,true,0.0102,-0.41,true,100.00,62,false,false,true,true,false
688072,拓荆科技,科创板,false,832.00,798.60,743.77,675.16,536.74,2.52,4.38,7.24,653.24,true,false,false,false,false,true,13.35,false,false,false,0.0397,-0.13,true,75.00,39,true,false,true,true,false
002409,雅克科技,深市主板,false,188.60,173.04,157.28,135.79,108.24,4.65,10.82,7.67,4.74,true,true,false,false,false,true,25.60,true,false,true,0.0350,0.16,true,50.00,59,true,false,true,true,false
688766,普冉股份,科创板,false,727.01,718.89,609.58,498.86,375.32,3.96,18.42,11.49,419.52,true,false,false,false,false,true,23.22,true,false,true,0.0924,-0.13,true,75.00,39,false,false,true,true,false
002600,领益智造,深市主板,false,16.41,16.94,16.21,15.40,14.83,-0.48,1.65,2.26,4.07,true,false,false,false,false,true,-2.44,true,false,true,0.0098,0.16,true,50.00,59,false,false,true,true,false
002484,江海股份,深市主板,false,109.00,104.09,99.68,92.86,58.58,0.18,11.80,12.33,5.53,true,false,false,false,false,true,0.87,false,false,false,0.0223,0.16,true,50.00,59,false,false,true,true,false
603005,晶方科技,沪市主板,false,52.31,49.15,46.68,44.80,36.38,2.76,3.45,5.35,4.50,true,true,false,true,false,true,14.44,true,false,true,0.0088,0.22,true,25.00,59,true,false,true,true,false
002837,英维克,深市主板,false,82.57,82.24,77.00,72.30,74.89,2.03,1.80,0.90,5.05,true,false,false,false,false,true,11.03,true,false,true,0.0144,0.16,true,50.00,59,false,false,true,true,false
688313,仕佳光子,科创板,false,179.70,193.10,179.90,168.21,149.55,0.44,3.71,6.51,518.35,true,false,false,false,false,false,2.43,true,false,true,0.0028,-0.13,true,75.00,39,false,false,true,true,false
600909,华安证券,沪市主板,false,12.14,11.14,9.71,8.48,6.81,6.04,12.18,7.23,2.63,true,false,false,false,false,true,35.34,true,false,true,0.0634,0.22,true,25.00,59,true,false,true,true,false
300390,天华新能,创业板,false,86.19,91.89,92.68,88.33,86.60,-0.61,0.47,3.56,5.58,false,false,false,false,false,true,-3.16,true,false,true,0.0273,-0.41,true,100.00,62,false,false,true,true,false
000066,中国长城,深市主板,false,18.57,18.86,17.82,17.48,17.96,0.78,-1.02,1.86,3.80,true,false,false,false,false,true,4.09,true,false,true,0.0285,0.16,true,50.00,59,false,false,true,true,false
002709,天赐材料,深市主板,false,50.01,54.30,52.69,51.12,52.01,-0.59,0.30,1.71,5.26,false,false,false,false,false,true,-3.10,true,false,true,0.0148,0.16,true,50.00,59,false,false,true,true,false
603083,剑桥科技,沪市主板,false,245.92,248.58,224.31,206.46,174.17,2.59,6.37,7.34,6.41,true,false,false,false,false,true,14.63,true,false,true,0.0076,0.22,true,25.00,59,false,false,true,true,false
300319,麦捷科技,创业板,false,31.00,31.17,26.98,23.27,16.18,2.12,21.66,11.16,4.43,true,false,false,false,false,true,11.67,true,false,true,0.0742,-0.41,true,100.00,62,true,false,true,true,false
000938,紫光股份,深市主板,false,25.62,27.29,26.95,27.05,28.58,-1.32,-1.81,0.52,4.15,false,false,false,false,false,false,-6.67,true,false,true,0.0023,0.16,true,50.00,59,false,false,true,true,false
002129,TCL中环,深市主板,false,11.19,10.22,10.27,9.91,9.31,1.85,1.60,0.66,2.87,true,true,false,true,false,true,9.06,true,true,true,0.0000,0.16,true,50.00,59,true,false,true,true,false
601208,东材科技,沪市主板,false,73.65,75.49,72.35,64.17,48.18,-0.31,9.49,8.62,6.20,true,false,false,false,false,false,-1.58,true,false,true,0.0095,0.22,true,25.00,59,false,false,true,true,false
300548,长芯博创,创业板,false,262.65,282.18,273.89,252.10,241.84,-1.35,4.51,4.92,5.65,true,false,false,false,false,false,-6.86,false,false,false,0.0323,-0.41,true,100.00,62,false,false,true,true,false
600497,驰宏锌锗,沪市主板,false,12.54,11.85,10.91,9.97,9.38,3.96,4.97,3.79,2.73,true,false,false,false,false,true,21.98,true,false,true,0.0542,0.22,true,25.00,59,true,false,true,true,false
300054,鼎龙股份,创业板,false,95.07,93.98,90.20,79.77,67.25,0.62,6.18,6.32,4.12,true,false,false,true,false,true,3.14,true,false,true,0.0371,-0.41,true,100.00,62,true,false,true,true,false
603773,沃格光电,沪市主板,false,178.00,172.31,161.05,145.29,90.15,1.57,15.81,14.40,4.70,true,false,false,false,false,true,8.08,true,false,true,0.0562,0.22,true,25.00,59,true,false,true,true,false
