symbol,name,sector,is_st,close,ma5,ma10,ma20,ma60,ma5_slope_pct,ma20_slope_pct,ma60_slope_pct,avg_amount_20d_billion,above_mid_platform,platform_breakout,trend_pullback,strong_consolidation_restart,downtrend_rebound,recent5_low_rising,recent5_gain_pct,volume_breakout,volume_pullback_shrink,has_volume_bullish_day,upper_shadow_ratio,sector_strength_vs_index_3d_pct,sector_amount_expanding,sector_rank_percentile,sector_leaders_count,sector_frontline,market_index_above_ma5_ma10,market_amount_expanding,market_limit_up_premium_good,market_limit_down_risk_low
603259,药明康德,沪市主板,false,125.04,122.22,114.06,105.68,103.62,1.60,5.46,2.11,6.44,true,false,false,true,false,true,8.35,true,false,true,0.0130,-0.01,true,75.00,219,false,true,true,true,true
001309,德明利,深市主板,false,894.78,929.94,837.34,734.64,620.96,1.86,11.24,7.93,11.08,true,false,false,false,false,true,10.47,true,false,true,0.0346,0.09,false,50.00,239,false,true,true,true,true
688041,海光信息,科创板,false,351.20,356.30,339.87,310.96,294.61,0.80,5.04,4.10,1282.20,true,false,false,false,false,true,4.18,true,false,true,0.0281,-0.62,false,100.00,107,false,true,true,true,true
600176,中国巨石,沪市主板,false,70.12,71.78,64.91,52.73,40.54,1.50,17.44,10.72,10.42,true,false,false,false,false,true,8.18,true,false,true,0.0153,-0.01,true,75.00,219,false,true,true,true,true
600667,太极实业,沪市主板,false,30.82,28.20,24.71,20.48,14.23,5.92,21.47,12.36,7.01,true,true,false,false,false,true,34.32,true,false,true,0.0415,-0.01,true,75.00,219,true,true,true,true,true
600030,中信证券,沪市主板,false,29.61,28.71,28.23,26.98,26.16,1.21,3.29,1.59,6.76,true,true,false,true,false,true,6.17,true,false,true,0.0091,-0.01,true,75.00,219,false,true,true,true,true
002281,光迅科技,深市主板,false,242.81,247.50,255.50,235.64,185.00,-1.87,4.35,7.86,12.74,true,false,false,false,false,false,-8.84,false,false,false,0.0283,0.09,false,50.00,239,false,true,true,true,true
002475,立讯精密,深市主板,false,66.88,69.00,69.51,68.90,67.57,-2.31,-1.25,2.42,14.62,false,false,false,false,false,false,-10.89,true,false,true,0.0055,0.09,false,50.00,239,false,true,true,true,true
002185,华天科技,深市主板,false,21.63,22.16,21.04,19.31,15.95,0.59,3.54,5.59,8.72,true,false,false,false,false,true,3.10,true,false,true,0.0509,0.09,false,50.00,239,false,true,true,true,true
002156,通富微电,深市主板,false,72.89,74.15,72.05,67.93,59.03,-0.47,2.94,4.72,10.78,true,false,false,false,false,false,-2.34,true,false,true,0.0327,0.09,false,50.00,239,false,true,true,true,true
002371,北方华创,深市主板,false,938.99,859.02,798.29,715.46,600.89,4.09,8.81,5.97,8.34,true,true,false,false,false,true,21.94,true,false,true,0.0309,0.09,false,50.00,239,true,true,true,true,true
300408,三环集团,创业板,false,167.88,165.03,158.54,147.43,105.63,2.82,6.55,9.61,11.10,true,false,false,true,false,true,15.57,true,false,true,0.0138,0.17,true,25.00,239,false,true,true,true,true
300285,国瓷材料,创业板,false,99.00,101.79,95.84,79.13,52.70,1.45,18.46,12.67,10.98,true,false,false,false,false,true,7.94,true,false,true,0.0221,0.17,true,25.00,239,false,true,true,true,true
600378,昊华科技,沪市主板,false,81.80,71.28,68.91,60.73,43.55,4.29,14.63,8.43,5.64,true,true,false,false,false,true,21.82,true,false,true,0.0137,-0.01,true,75.00,219,true,true,true,true,true
002463,沪电股份,深市主板,false,145.23,148.27,146.29,140.10,116.05,0.25,3.49,5.29,13.06,true,false,true,false,false,true,1.31,true,true,true,0.0372,0.09,false,50.00,239,false,true,true,true,true
300475,香农芯创,创业板,false,299.78,300.61,286.41,234.35,192.48,0.68,14.68,7.65,9.57,true,false,false,false,false,false,3.52,true,false,true,0.0861,0.17,true,25.00,239,false,true,true,true,true
601138,工业富联,沪市主板,false,70.18,71.83,73.96,73.78,67.65,-1.80,-0.88,2.68,16.42,false,false,false,false,false,false,-8.60,false,true,false,0.0125,-0.01,true,75.00,219,false,true,true,true,true
002008,大族激光,深市主板,false,139.17,146.91,143.46,134.85,118.27,-1.75,3.20,6.32,10.41,true,false,false,false,false,false,-8.58,true,false,true,0.0107,0.09,false,50.00,239,false,true,true,true,true
000938,紫光股份,深市主板,false,29.63,27.75,27.59,27.06,28.74,1.44,-0.47,0.79,4.19,true,false,false,false,false,true,7.12,true,false,true,0.0321,0.09,false,50.00,239,false,true,true,true,true
600183,生益科技,沪市主板,false,164.57,174.97,176.85,163.23,111.77,-1.43,6.32,9.90,13.37,true,false,false,false,false,false,-7.18,false,true,false,0.0151,-0.01,true,75.00,219,false,true,true,true,true
300033,同花顺,创业板,false,261.13,248.52,241.09,225.55,231.14,1.71,1.90,1.37,5.35,true,false,false,false,false,false,8.71,true,false,true,0.0307,0.17,true,25.00,239,true,true,true,true,true
300136,信维通信,创业板,false,112.41,116.67,109.43,104.56,95.10,1.62,3.75,4.86,11.07,true,false,false,false,false,true,9.01,true,false,true,0.0254,0.17,true,25.00,239,false,true,true,true,true
300346,南大光电,创业板,false,89.18,84.93,77.41,68.36,57.68,2.95,13.29,6.04,6.71,true,false,false,false,false,true,15.82,true,false,true,0.0857,0.17,true,25.00,239,false,true,true,true,true
600460,士兰微,沪市主板,false,52.72,52.04,48.47,41.40,33.54,1.05,11.55,6.94,6.22,true,false,false,true,false,true,5.42,true,false,true,0.0292,-0.01,true,75.00,219,false,true,true,true,true
002409,雅克科技,深市主板,false,230.83,206.48,182.60,152.83,115.23,5.93,18.50,9.94,5.66,true,true,false,false,false,true,33.39,true,false,true,0.0676,0.09,false,50.00,239,false,true,true,true,true
300666,江丰电子,创业板,false,396.00,366.37,335.02,289.59,213.70,5.29,17.39,9.65,7.50,true,false,false,false,false,true,30.25,true,false,true,0.0581,0.17,true,25.00,239,true,true,true,true,true
300604,长川科技,创业板,false,341.07,329.06,302.86,262.03,208.18,2.09,12.55,8.99,7.96,true,false,false,true,false,true,10.97,true,false,true,0.0401,0.17,true,25.00,239,false,true,true,true,true
688126,沪硅产业,科创板,false,41.00,37.61,35.14,32.46,25.83,4.69,8.54,7.01,731.89,true,false,false,false,false,true,25.88,true,false,true,0.0700,-0.62,false,100.00,107,false,true,true,true,true
600703,三安光电,沪市主板,false,19.86,21.11,20.12,18.07,15.76,-1.81,7.79,4.93,7.24,true,false,false,false,false,false,-8.94,true,false,true,0.0232,-0.01,true,75.00,219,false,true,true,true,true
688521,芯原股份,科创板,false,343.73,350.18,315.23,273.46,260.25,2.51,10.60,4.58,669.32,true,false,false,false,false,true,14.23,true,false,true,0.0169,-0.62,false,100.00,107,false,true,true,true,true
000063,中兴通讯,深市主板,false,37.27,36.55,37.32,37.51,36.66,-0.08,0.20,0.89,8.82,false,false,false,false,false,false,-0.40,false,true,false,0.0309,0.09,false,50.00,239,false,true,true,true,true
002428,云南锗业,深市主板,false,115.08,121.97,115.50,102.24,84.57,-1.30,9.58,7.65,9.58,true,false,false,false,false,false,-6.51,true,false,true,0.0252,0.09,false,50.00,239,false,true,true,true,true
000636,风华高科,深市主板,false,70.15,76.16,74.50,68.21,42.10,-0.58,9.64,12.66,10.28,true,false,false,false,false,false,-3.08,false,true,false,0.0259,0.09,false,50.00,239,false,true,true,true,true
301526,国际复材,创业板,false,46.53,48.23,44.71,35.69,23.30,0.65,21.63,15.20,6.90,true,false,false,false,false,true,3.45,true,false,true,0.0198,0.17,true,25.00,239,false,true,true,true,true
300433,蓝思科技,创业板,false,53.59,54.08,53.74,48.94,37.40,0.25,7.27,6.04,9.84,true,false,false,false,false,false,1.27,true,true,true,0.0487,0.17,true,25.00,239,false,true,true,true,true
688766,普冉股份,科创板,false,841.59,765.31,711.01,559.57,402.70,2.73,20.21,12.28,477.29,true,true,false,false,false,true,13.73,true,false,true,0.0810,-0.62,false,100.00,107,true,true,true,true,true
688048,长光华芯,科创板,false,471.21,445.87,421.63,391.21,362.71,2.35,5.18,5.40,569.74,true,false,false,true,false,true,12.19,true,false,true,0.0108,-0.62,false,100.00,107,false,true,true,true,true
300442,润泽科技,创业板,false,89.81,82.09,83.06,80.22,87.61,1.04,-0.42,-0.10,3.31,true,true,false,false,false,false,4.92,true,false,true,0.0355,0.17,true,25.00,239,true,true,true,true,true
600206,有研新材,沪市主板,false,64.47,62.85,54.34,43.10,32.22,4.21,24.93,12.29,5.37,true,false,false,false,false,true,24.56,true,false,true,0.0703,-0.01,true,75.00,219,false,true,true,true,true
605358,立昂微,沪市主板,false,78.19,76.11,72.41,69.79,53.00,2.97,7.69,7.23,6.59,true,false,false,false,false,true,16.35,true,false,true,0.0652,-0.01,true,75.00,219,false,true,true,true,true
002436,兴森科技,深市主板,false,47.75,50.61,50.49,44.73,34.93,-0.97,7.21,7.74,7.80,true,false,false,false,false,false,-4.94,false,true,false,0.0323,0.09,false,50.00,239,false,true,true,true,true
301511,德福科技,创业板,false,156.91,149.61,152.00,144.29,100.59,1.76,5.18,10.09,5.74,true,false,false,false,false,true,8.97,false,false,false,0.0476,0.17,true,25.00,239,true,true,true,true,true
688347,华虹宏力,科创板,false,316.68,329.10,307.21,267.79,192.46,0.04,10.16,10.43,681.33,true,false,false,false,false,true,0.21,false,true,false,0.0160,-0.62,false,100.00,107,false,true,true,true,true
002709,天赐材料,深市主板,false,53.84,52.28,53.22,51.13,52.30,-0.95,0.02,1.04,5.39,true,false,false,false,false,false,-4.44,true,false,true,0.0191,0.09,false,50.00,239,true,true,true,true,true
301217,铜冠铜箔,创业板,false,166.90,169.24,178.29,154.40,99.23,-2.29,10.87,12.39,6.78,true,false,false,false,false,false,-10.60,true,false,true,0.0444,0.17,true,25.00,239,false,true,true,true,true
600549,厦门钨业,沪市主板,false,85.22,84.93,85.44,75.32,62.75,0.52,11.85,3.91,8.22,true,false,false,false,false,true,2.64,false,false,false,0.0346,-0.01,true,75.00,219,false,true,true,true,true
000657,中钨高新,深市主板,false,95.62,98.42,99.10,87.76,67.27,-0.90,10.07,6.63,9.21,true,false,false,false,false,false,-4.46,true,false,true,0.0284,0.09,false,50.00,239,false,true,true,true,true
688498,源杰科技,科创板,false,1755.91,1803.73,1783.38,1608.70,1206.50,-0.90,11.58,7.93,887.78,true,false,false,false,false,false,-4.47,false,true,false,0.0000,-0.62,false,100.00,107,false,true,true,true,true
600105,永鼎股份,沪市主板,false,62.36,66.32,65.17,59.57,49.49,-1.89,8.38,7.02,8.62,true,false,false,false,false,false,-9.28,false,true,false,0.0000,-0.01,true,75.00,219,false,true,true,true,true
600707,彩虹股份,沪市主板,false,17.41,15.45,14.08,12.56,10.06,5.39,11.08,8.89,3.67,true,true,false,false,false,true,29.35,true,false,true,0.0190,-0.01,true,75.00,219,false,true,true,true,true
002600,领益智造,深市主板,false,17.84,17.05,16.83,15.73,15.03,0.21,3.14,2.30,4.35,true,false,false,false,false,false,1.02,true,false,true,0.0392,0.09,false,50.00,239,false,true,true,true,true
300054,鼎龙股份,创业板,false,101.54,100.41,96.47,85.34,69.95,0.97,9.93,6.45,4.73,true,false,false,false,false,true,5.01,true,false,true,0.0594,0.17,true,25.00,239,false,true,true,true,true
300390,天华新能,创业板,false,94.08,91.14,91.47,89.57,88.19,-1.03,1.50,3.03,5.75,true,false,false,false,false,false,-4.81,false,false,false,0.0153,0.17,true,25.00,239,false,true,true,true,true
600160,巨化股份,沪市主板,false,55.89,52.89,50.24,45.47,38.18,1.99,10.85,4.22,5.19,true,false,false,true,false,true,10.17,true,false,true,0.0338,-0.01,true,75.00,219,true,true,true,true,true
300751,迈为股份,创业板,false,305.00,272.50,246.71,230.98,241.02,6.01,2.71,0.74,2.97,true,true,false,false,false,true,33.92,true,false,true,0.0426,0.17,true,25.00,239,true,true,true,true,true
688017,绿的谐波,科创板,false,410.50,390.09,389.51,383.49,296.38,1.42,5.71,5.92,664.75,true,false,false,true,false,true,7.13,true,true,true,0.0277,-0.62,false,100.00,107,false,true,true,true,true
603005,晶方科技,沪市主板,false,51.89,51.41,49.23,46.67,37.63,0.89,5.78,5.79,4.78,true,false,false,true,false,true,4.55,true,false,true,0.0183,-0.01,true,75.00,219,false,true,true,true,true
601869,长飞光纤,沪市主板,false,511.00,540.40,530.33,490.83,416.87,-2.49,8.66,5.21,7.86,true,false,false,false,false,false,-11.90,false,false,false,0.0154,-0.01,true,75.00,219,false,true,true,true,true
601991,大唐发电,沪市主板,false,7.79,7.34,7.86,8.03,6.41,-0.08,-3.13,4.29,6.18,false,false,false,false,false,false,-0.38,false,true,false,0.0000,-0.01,true,75.00,219,true,true,true,true,true
688120,华海清科,科创板,false,328.32,296.58,264.07,224.19,179.38,6.14,13.98,8.74,326.89,true,false,false,false,false,true,35.40,true,false,true,0.0863,-0.62,false,100.00,107,false,true,true,true,true
300975,商络电子,创业板,false,49.00,46.03,43.80,42.57,29.87,3.79,5.41,8.54,4.26,true,false,false,false,false,true,20.69,true,false,true,0.0255,0.17,true,25.00,239,false,true,true,true,true
000977,浪潮信息,深市主板,false,67.18,67.09,66.06,63.41,67.19,0.71,0.86,1.23,4.53,true,false,false,false,false,true,3.67,true,false,true,0.0244,0.09,false,50.00,239,false,true,true,true,true
002851,麦格米特,深市主板,false,155.81,163.41,170.76,160.48,131.64,-1.74,4.47,4.16,6.45,false,false,false,false,false,false,-8.51,false,false,false,0.0243,0.09,false,50.00,239,false,true,true,true,true
600118,中国卫星,沪市主板,false,85.01,79.31,76.80,78.08,86.89,3.45,0.17,-0.05,4.22,true,false,false,false,false,true,18.40,true,true,true,0.0148,-0.01,true,75.00,219,false,true,true,true,true
002129,TCL中环,深市主板,false,11.88,11.40,10.77,10.27,9.46,4.36,4.15,2.08,3.41,true,false,false,false,false,true,25.05,true,false,true,0.0471,0.09,false,50.00,239,false,true,true,true,true
300857,协创数据,创业板,false,332.99,335.03,318.34,273.69,249.92,-0.43,9.29,6.46,6.60,true,false,false,false,false,false,-2.12,false,false,false,0.0120,0.17,true,25.00,239,false,true,true,true,true
300398,飞凯材料,创业板,false,59.26,60.64,54.71,48.44,38.40,1.53,13.90,8.21,4.39,true,false,false,false,false,true,8.34,true,false,true,0.0726,0.17,true,25.00,239,false,true,true,true,true
600601,方正科技,沪市主板,false,14.00,13.52,13.71,13.15,12.28,1.06,1.17,2.48,3.35,true,false,false,true,false,true,5.34,true,true,true,0.0343,-0.01,true,75.00,219,false,true,true,true,true
600641,先导基电,沪市主板,false,43.46,39.00,37.13,32.56,28.14,3.01,10.45,6.40,2.60,true,true,false,true,false,true,15.10,true,false,true,0.0090,-0.01,true,75.00,219,true,true,true,true,true
600498,烽火通信,沪市主板,false,69.60,75.24,77.57,68.60,58.03,-3.26,10.13,4.08,9.48,true,false,false,false,false,false,-15.39,false,true,false,0.0020,-0.01,true,75.00,219,false,true,true,true,true
600552,凯盛科技,沪市主板,false,29.70,30.05,27.68,24.20,18.75,1.25,13.44,8.75,3.62,true,false,false,false,false,true,6.64,true,false,true,0.0259,-0.01,true,75.00,219,false,true,true,true,true
300014,亿纬锂能,创业板,false,63.62,64.45,66.14,62.36,65.91,-1.17,-0.20,-0.32,5.34,true,false,false,false,true,false,-5.68,false,false,false,0.0008,0.17,true,25.00,239,false,true,true,true,true
002050,三花智控,深市主板,false,44.23,42.95,43.74,44.93,46.78,0.15,-2.28,-0.06,5.39,false,false,false,false,true,false,0.75,false,true,false,0.0265,0.09,false,50.00,239,false,true,true,true,true
688146,中船特气,科创板,false,375.00,374.12,351.70,291.47,155.58,0.59,24.17,21.69,576.94,true,false,false,true,false,false,3.02,true,false,true,0.0293,-0.62,false,100.00,107,true,true,true,true,true
600999,招商证券,沪市主板,false,23.21,21.35,20.45,18.96,17.12,2.82,5.75,2.99,2.44,true,true,false,true,false,true,14.45,true,false,true,0.0000,-0.01,true,75.00,219,true,true,true,true,true
002049,紫光国微,深市主板,false,86.12,86.16,83.72,78.73,76.41,0.65,1.87,2.13,3.08,true,false,false,false,false,true,3.34,true,false,true,0.0324,0.09,false,50.00,239,false,true,true,true,true
688110,东芯股份,科创板,false,193.49,192.09,176.06,152.51,141.42,2.32,9.73,4.85,401.97,true,false,false,true,false,true,12.67,true,false,true,0.0390,-0.62,false,100.00,107,false,true,true,true,true
