symbol,name,sector,is_st,close,ma5,ma10,ma20,ma60,ma5_slope_pct,ma20_slope_pct,ma60_slope_pct,avg_amount_20d_billion,above_mid_platform,platform_breakout,trend_pullback,strong_consolidation_restart,downtrend_rebound,recent5_low_rising,recent5_gain_pct,volume_breakout,volume_pullback_shrink,has_volume_bullish_day,upper_shadow_ratio,sector_strength_vs_index_3d_pct,sector_amount_expanding,sector_rank_percentile,sector_leaders_count,sector_frontline,market_index_above_ma5_ma10,market_amount_expanding,market_limit_up_premium_good,market_limit_down_risk_low
603259,药明康德,沪市主板,false,126.17,116.66,108.86,103.19,102.78,3.43,3.92,1.90,5.80,true,true,false,true,false,true,18.10,true,false,true,0.0050,-1.01,true,100.00,107,false,false,true,true,true
688126,沪硅产业,科创板,false,39.00,34.39,33.27,30.94,25.05,3.06,5.03,5.94,684.36,true,true,false,true,false,true,15.04,true,true,true,0.0254,2.20,true,25.00,164,false,false,true,true,true
002428,云南锗业,深市主板,false,124.00,121.91,112.24,98.90,82.29,2.27,9.67,8.01,9.64,true,false,false,true,false,true,12.24,true,false,true,0.0071,-0.45,true,75.00,146,false,false,true,true,true
688521,芯原股份,科创板,false,362.00,324.39,292.36,260.85,255.42,5.05,6.22,3.79,637.79,true,true,false,false,false,true,27.46,true,false,true,0.0008,2.20,true,25.00,164,false,false,true,true,true
300433,蓝思科技,创业板,false,51.83,53.88,52.45,47.73,36.56,-0.73,7.96,6.10,9.88,true,false,false,false,false,false,-3.68,true,false,true,0.0081,0.86,true,50.00,193,true,false,true,true,true
000100,TCL科技,深市主板,false,5.29,5.15,5.01,4.80,4.42,1.18,3.83,1.73,7.31,true,false,false,true,false,true,6.01,true,false,true,0.0265,-0.45,true,75.00,146,true,false,true,true,true
300604,长川科技,创业板,false,337.90,309.91,281.80,248.46,200.89,4.69,9.16,8.41,7.61,true,true,false,false,false,true,25.85,true,false,true,0.0003,0.86,true,50.00,193,false,false,true,true,true
600206,有研新材,沪市主板,false,66.27,56.66,48.70,39.30,30.72,7.40,21.06,10.94,4.71,true,true,false,false,false,true,41.72,true,false,true,0.0003,-1.01,true,100.00,107,false,false,true,true,true
600703,三安光电,沪市主板,false,21.06,21.22,19.22,17.53,15.46,1.70,7.69,4.58,6.78,true,false,false,false,false,true,9.18,true,false,true,0.0233,-1.01,true,100.00,107,false,false,true,true,true
300475,香农芯创,创业板,false,296.00,295.27,267.30,221.47,186.71,0.56,13.19,7.24,9.24,true,false,false,false,false,true,2.85,true,false,true,0.0561,0.86,true,50.00,193,false,false,true,true,true
688017,绿的谐波,科创板,false,361.62,376.76,381.55,371.73,289.06,-1.65,3.53,5.77,631.67,false,false,false,false,false,false,-8.06,false,true,false,0.0104,2.20,true,25.00,164,true,false,true,true,true
000657,中钨高新,深市主板,false,95.57,100.67,97.91,84.67,65.70,-2.47,11.13,7.05,9.11,true,false,false,false,false,false,-11.78,true,false,true,0.0366,-0.45,true,75.00,146,false,false,true,true,true
000977,浪潮信息,深市主板,false,65.82,65.42,64.88,63.01,66.81,-0.12,-0.39,0.95,4.47,true,false,false,false,false,false,-0.57,true,false,true,0.0331,-0.45,true,75.00,146,true,false,true,true,true
601869,长飞光纤,沪市主板,false,527.10,559.14,516.08,477.00,409.55,0.30,10.50,6.32,8.03,true,false,false,false,false,false,1.62,true,false,true,0.0117,-1.01,true,100.00,107,true,false,true,true,true
600105,永鼎股份,沪市主板,false,63.10,66.60,63.43,57.82,48.29,-0.18,8.93,7.53,8.72,true,false,false,false,false,false,-0.94,true,false,true,0.0098,-1.01,true,100.00,107,true,false,true,true,true
300857,协创数据,创业板,false,327.83,329.79,298.90,263.65,243.81,0.67,7.90,6.42,6.49,true,false,false,false,false,true,3.48,true,false,true,0.0584,0.86,true,50.00,193,true,false,true,true,true
002916,深南电路,深市主板,false,434.16,436.11,433.96,408.56,340.43,-1.05,2.06,5.30,5.93,true,false,false,false,false,false,-5.07,false,true,false,0.0434,-0.45,true,75.00,146,true,false,true,true,true
688120,华海清科,科创板,false,316.32,261.18,239.07,209.13,172.69,6.63,7.76,7.25,286.37,true,true,false,false,false,true,34.55,true,false,true,0.0000,2.20,true,25.00,164,false,false,true,true,true
600552,凯盛科技,沪市主板,false,31.48,28.29,25.70,22.94,18.11,4.30,11.14,8.14,3.22,true,true,false,false,false,true,22.73,true,false,true,0.0343,-1.01,true,100.00,107,true,false,true,true,true
300975,商络电子,创业板,false,44.49,42.01,41.81,41.63,28.78,0.89,6.29,7.40,4.11,true,false,false,false,false,true,4.34,true,true,true,0.0623,0.86,true,50.00,193,true,false,true,true,true
600549,厦门钨业,沪市主板,false,83.86,84.54,83.36,72.19,61.75,-2.46,12.51,3.84,7.97,true,false,false,false,false,false,-11.26,true,false,true,0.0374,-1.01,true,100.00,107,true,false,true,true,true
002600,领益智造,深市主板,false,15.76,16.75,16.38,15.46,14.88,-1.09,1.92,2.11,4.10,true,false,false,false,false,false,-5.52,true,false,true,0.0279,-0.45,true,75.00,146,true,false,true,true,true
300570,太辰光,创业板,false,225.64,250.78,255.51,212.04,167.55,-4.24,11.32,7.11,6.27,true,false,false,false,false,false,-19.75,false,false,false,0.0257,0.86,true,50.00,193,true,false,true,true,true
002851,麦格米特,深市主板,false,161.32,167.48,169.70,158.46,129.59,-3.18,5.66,4.48,6.42,true,false,false,false,false,false,-14.55,false,false,false,0.0501,-0.45,true,75.00,146,true,false,true,true,true
301217,铜冠铜箔,创业板,false,160.68,174.55,179.93,148.23,94.97,-3.94,12.94,13.66,6.52,true,false,false,false,false,false,-18.23,true,false,true,0.0393,0.86,true,50.00,193,false,false,true,true,true
600498,烽火通信,沪市主板,false,72.07,79.60,77.44,66.29,57.30,-2.57,11.63,5.10,9.30,true,false,false,false,false,false,-12.71,true,false,true,0.0160,-1.01,true,100.00,107,false,false,true,true,true
688347,华虹宏力,科创板,false,339.14,320.12,289.59,257.61,185.24,3.84,9.84,10.26,696.97,true,true,false,false,false,true,21.12,false,false,false,0.0211,2.20,true,25.00,164,false,false,true,true,true
300059,东方财富,创业板,false,20.10,20.47,19.90,19.09,19.59,-0.84,1.19,0.50,9.28,true,false,false,false,false,false,-4.15,true,false,true,0.0159,0.86,true,50.00,193,false,false,true,true,true
605358,立昂微,沪市主板,false,78.89,71.69,70.45,67.49,51.50,2.92,6.34,6.59,6.26,true,true,false,true,false,true,14.82,true,true,true,0.0127,-1.01,true,100.00,107,false,false,true,true,true
000938,紫光股份,深市主板,false,26.24,26.96,27.06,26.93,28.60,-1.21,-1.89,0.45,3.99,false,false,false,false,false,false,-5.92,true,false,true,0.0332,-0.45,true,75.00,146,true,false,true,true,true
300054,鼎龙股份,创业板,false,104.00,96.50,92.71,81.62,68.12,2.68,7.32,6.31,4.32,true,true,false,true,false,true,13.79,true,false,true,0.0058,0.86,true,50.00,193,false,false,true,true,true
002436,兴森科技,深市主板,false,49.00,50.61,49.04,43.84,33.96,-1.67,7.99,7.91,8.15,true,false,false,false,false,false,-8.07,false,false,false,0.0384,-0.45,true,75.00,146,true,false,true,true,true
603005,晶方科技,沪市主板,false,48.97,49.64,47.47,45.20,36.75,0.99,3.48,5.41,4.62,true,false,false,false,false,true,5.24,true,false,true,0.0421,-1.01,true,100.00,107,true,false,true,true,true
688629,华丰科技,科创板,false,171.00,152.56,152.37,143.90,136.67,3.17,0.82,2.79,309.33,true,true,false,true,false,true,15.86,true,true,true,0.0163,2.20,true,25.00,164,true,false,true,true,true
600030,中信证券,沪市主板,false,28.49,28.28,27.81,26.59,25.98,-0.11,2.68,1.43,6.44,true,false,false,false,false,false,-0.52,true,false,true,0.0151,-1.01,true,100.00,107,false,false,true,true,true
688110,东芯股份,科创板,false,193.30,179.36,163.84,145.25,138.49,3.94,4.95,3.79,380.59,true,false,false,false,false,true,21.36,true,false,true,0.0062,2.20,true,25.00,164,false,false,true,true,true
688766,普冉股份,科创板,false,737.20,732.27,644.24,516.42,383.62,1.86,18.87,11.76,437.96,true,false,false,true,false,true,9.98,true,false,true,0.0488,2.20,true,25.00,164,false,false,true,true,true
000960,锡业股份,深市主板,false,44.83,44.18,43.30,40.84,37.87,-0.49,3.02,2.84,4.92,true,false,false,false,false,true,-2.35,true,false,true,0.0402,-0.45,true,75.00,146,false,false,true,true,true
300088,长信科技,创业板,false,11.10,10.55,10.07,9.00,7.58,1.36,9.39,5.30,3.43,true,false,false,true,false,true,6.83,true,false,true,0.0486,0.86,true,50.00,193,true,false,true,true,true
300398,飞凯材料,创业板,false,64.26,56.84,51.47,45.93,37.24,5.72,10.65,7.59,4.01,true,true,false,false,false,true,31.46,true,false,true,0.0163,0.86,true,50.00,193,false,false,true,true,true
603083,剑桥科技,沪市主板,false,247.78,250.94,230.79,208.46,176.55,0.95,6.15,7.35,6.32,true,false,false,false,false,true,5.00,true,false,true,0.0432,-1.01,true,100.00,107,true,false,true,true,true
002129,TCL中环,深市主板,false,11.73,10.49,10.44,10.01,9.36,2.58,2.07,0.98,3.06,true,true,false,true,false,true,12.68,true,true,true,0.0043,-0.45,true,75.00,146,false,false,true,true,true
600160,巨化股份,沪市主板,false,53.80,50.63,48.68,43.71,37.50,2.13,10.24,3.70,5.04,true,true,false,true,false,true,10.86,true,false,true,0.0204,-1.01,true,100.00,107,false,false,true,true,true
688313,仕佳光子,科创板,false,175.30,191.65,182.52,168.85,150.98,-0.75,3.85,6.20,518.90,true,false,false,false,false,false,-3.97,true,false,true,0.0257,2.20,true,25.00,164,true,false,true,true,true
603629,利通电子,沪市主板,false,176.86,198.55,185.91,180.95,149.17,-1.72,-2.58,8.20,5.68,false,false,false,false,false,false,-8.95,true,false,true,0.0315,-1.01,true,100.00,107,true,false,true,true,true
601991,大唐发电,沪市主板,false,7.04,7.60,8.11,8.17,6.29,-3.38,-0.55,4.51,6.53,false,false,false,false,false,false,-15.89,false,true,false,0.0355,-1.01,true,100.00,107,true,false,true,true,true
688146,中船特气,科创板,false,370.00,369.86,343.34,271.69,144.88,2.62,27.55,23.29,556.52,true,false,false,false,false,true,14.62,true,false,true,0.0622,2.20,true,25.00,164,false,false,true,true,true
301511,德福科技,创业板,false,139.45,146.28,154.99,142.03,96.88,-3.26,6.18,10.24,5.76,false,false,false,false,false,false,-15.03,false,false,false,0.0466,0.86,true,50.00,193,false,false,true,true,true
002491,通鼎互联,深市主板,false,33.20,35.72,32.31,28.51,21.84,-0.45,12.86,10.37,5.48,true,false,false,false,false,false,-2.35,false,false,false,0.0114,-0.45,true,75.00,146,false,false,true,true,true
601636,旗滨集团,沪市主板,false,9.82,8.51,8.27,7.43,6.62,3.53,5.88,3.62,1.45,true,false,false,true,false,true,17.32,true,false,true,0.0000,-1.01,true,100.00,107,true,false,true,true,true
002080,中材科技,深市主板,false,90.50,88.48,83.27,73.22,61.97,1.42,5.52,6.95,4.67,true,false,false,true,false,true,7.33,true,false,true,0.0064,-0.45,true,75.00,146,false,false,true,true,true
002049,紫光国微,深市主板,false,85.04,84.17,81.31,77.59,75.71,0.81,0.24,1.86,2.90,true,false,false,true,false,true,4.15,true,false,true,0.0214,-0.45,true,75.00,146,true,false,true,true,true
002938,鹏鼎控股,深市主板,false,101.00,107.89,110.42,109.13,86.43,-2.17,-0.13,5.96,6.31,false,false,false,false,false,false,-10.61,false,false,false,0.0082,-0.45,true,75.00,146,true,false,true,true,true
300620,光库科技,创业板,false,365.20,382.72,382.71,343.83,279.47,-1.38,8.80,6.26,6.36,true,false,false,false,false,false,-6.83,false,true,false,0.0675,0.86,true,50.00,193,false,false,true,true,true
301396,宏景科技,创业板,false,294.00,286.46,252.38,210.63,201.48,2.58,13.23,7.65,3.61,true,false,false,false,false,true,13.95,true,false,true,0.0612,0.86,true,50.00,193,true,false,true,true,true
